Time,Ia,Vt,Torque,Vel,TorqueRef
41.8054,20.0132,-67.6184,14.2856,1749.42,15
41.8055,20.0194,-67.5506,14.2856,1749.43,15
41.8056,20.0255,-67.5237,14.2856,1749.43,15
41.8057,20.0314,-67.5417,14.2856,1749.43,15
41.8058,20.0366,-67.6083,14.2856,1749.44,15
41.8059,20.041,-67.7267,14.2855,1749.44,15
41.806,20.0442,-67.9003,14.2855,1749.44,15
41.8061,20.0459,-68.1318,14.2854,1749.45,15
41.8062,20.0458,-68.4239,14.2853,1749.45,15
41.8063,20.0439,-68.7029,14.2853,1749.45,15
41.8064,20.0408,-68.8981,14.2851,1749.46,15
41.8065,20.0371,-69.0176,14.285,1749.46,15
41.8066,20.033,-69.0697,14.2849,1749.46,15
41.8067,20.029,-69.0621,14.2847,1749.47,15
41.8068,20.0255,-69.0027,14.2845,1749.47,15
41.8069,20.0226,-68.8988,14.2843,1749.47,15
41.807,20.0207,-68.758,14.2841,1749.48,15
41.8071,20.0199,-68.5872,14.2838,1749.48,15
41.8072,20.0202,-68.3935,14.2836,1749.49,15
41.8073,20.022,-68.1834,14.2833,1749.49,15
41.8074,20.025,-67.9636,14.283,1749.49,15
41.8075,20.0295,-67.7403,14.2828,1749.5,15
41.8076,20.0352,-67.5195,14.2825,1749.5,15
41.8077,20.0423,-67.307,14.2822,1749.5,15
41.8078,20.0506,-67.1084,14.2819,1749.51,15
41.8079,20.0599,-66.9291,14.2816,1749.51,15
41.808,20.0701,-66.7741,14.2812,1749.51,15
41.8081,20.081,-66.6483,14.2809,1749.51,15
41.8082,20.0924,-66.5562,14.2806,1749.51,15
41.8083,20.1041,-66.5023,14.2802,1749.51,15
41.8084,20.1158,-66.4906,14.2799,1749.51,15
41.8085,20.1272,-66.525,14.2796,1749.52,15
41.8086,20.1381,-66.609,14.2792,1749.51,15
41.8087,20.1481,-66.7459,14.2789,1749.51,15
41.8088,20.1569,-66.939,14.2786,1749.51,15
41.8089,20.1642,-67.1908,14.2782,1749.51,15
41.809,20.1696,-67.5041,14.2779,1749.51,15
41.8091,20.1733,-67.8053,14.2776,1749.51,15
41.8092,20.1756,-68.0236,14.2772,1749.51,15
41.8093,20.1772,-68.1673,14.2769,1749.5,15
41.8094,20.1784,-68.2445,14.2765,1749.5,15
41.8095,20.1796,-68.263,14.2762,1749.5,15
41.8096,20.1811,-68.2305,14.2758,1749.5,15
41.8097,20.1832,-68.1545,14.2755,1749.49,15
41.8098,20.186,-68.0422,14.2751,1749.49,15
41.8099,20.1898,-67.9009,14.2748,1749.49,15
41.81,20.1945,-67.7373,14.2744,1749.48,15
41.8101,20.2004,-67.5581,14.2741,1749.48,15
41.8102,20.2074,-67.3698,14.2737,1749.48,15
41.8103,20.2156,-67.1786,14.2734,1749.47,15
41.8104,20.2248,-66.9904,14.2731,1749.47,15
41.8105,20.235,-66.8112,14.2727,1749.46,15
41.8106,20.2462,-66.6463,14.2724,1749.46,15
41.8107,20.2581,-66.5011,14.2721,1749.45,15
41.8108,20.2705,-66.3806,14.2718,1749.45,15
41.8109,20.2833,-66.2896,14.2715,1749.44,15
41.811,20.2963,-66.2327,14.2713,1749.43,15
41.8111,20.3091,-66.2142,14.271,1749.43,15
41.8112,20.3216,-66.2381,14.2708,1749.42,15
41.8113,20.3334,-66.3082,14.2705,1749.41,15
41.8114,20.3443,-66.4281,14.2703,1749.4,15
41.8115,20.3538,-66.6009,14.2701,1749.4,15
41.8116,20.3618,-66.8299,14.2699,1749.39,15
41.8117,20.3677,-67.1176,14.2697,1749.38,15
41.8118,20.3714,-67.4666,14.2696,1749.37,15
41.8119,20.3728,-67.8036,14.2694,1749.36,15
41.812,20.3726,-68.0578,14.2692,1749.35,15
41.8121,20.3711,-68.2376,14.2691,1749.35,15
41.8122,20.3688,-68.351,14.2689,1749.34,15
41.8123,20.366,-68.4058,14.2688,1749.33,15
41.8124,20.3632,-68.4098,14.2687,1749.32,15
41.8125,20.3604,-68.3703,14.2686,1749.32,15
41.8126,20.358,-68.2946,14.2684,1749.31,15
41.8127,20.3562,-68.1899,14.2683,1749.3,15
41.8128,20.355,-68.0629,14.2683,1749.29,15
41.8129,20.3545,-67.9204,14.2682,1749.29,15
41.813,20.3549,-67.7687,14.2681,1749.28,15
41.8131,20.356,-67.6141,14.2681,1749.27,15
41.8132,20.3579,-67.4624,14.268,1749.27,15
41.8133,20.3604,-67.3196,14.268,1749.26,15
41.8134,20.3636,-67.191,14.268,1749.25,15
41.8135,20.3673,-67.0819,14.268,1749.25,15
41.8136,20.3714,-66.9973,14.268,1749.24,15
41.8137,20.3756,-66.9421,14.268,1749.23,15
41.8138,20.3797,-66.9206,14.2681,1749.23,15
41.8139,20.3836,-66.9373,14.2681,1749.22,15
41.814,20.387,-66.996,14.2682,1749.21,15
41.8141,20.3896,-67.1007,14.2683,1749.21,15
41.8142,20.3912,-67.2546,14.2684,1749.2,15
41.8143,20.3914,-67.4612,14.2685,1749.19,15
41.8144,20.39,-67.7234,14.2686,1749.19,15
41.8145,20.3866,-68.044,14.2688,1749.18,15
41.8146,20.3809,-68.4253,14.2689,1749.17,15
41.8147,20.373,-68.7941,14.2691,1749.17,15
41.8148,20.3634,-69.0801,14.2693,1749.16,15
41.8149,20.3528,-69.2914,14.2694,1749.16,15
41.815,20.3413,-69.436,14.2696,1749.15,15
41.8151,20.3296,-69.5219,14.2698,1749.15,15
41.8152,20.3178,-69.5566,14.27,1749.14,15
41.8153,20.3063,-69.5477,14.2702,1749.14,15
41.8154,20.2952,-69.5024,14.2704,1749.13,15
41.8155,20.2849,-69.4278,14.2706,1749.13,15
41.8156,20.2753,-69.3307,14.2708,1749.12,15
41.8157,20.2666,-69.2178,14.2711,1749.12,15
41.8158,20.2589,-69.0954,14.2713,1749.12,15
41.8159,20.2521,-68.9698,14.2715,1749.11,15
41.816,20.2462,-68.8469,14.2718,1749.11,15
41.8161,20.2413,-68.7324,14.272,1749.11,15
41.8162,20.2371,-68.6319,14.2723,1749.11,15
41.8163,20.2336,-68.5505,14.2726,1749.1,15
41.8164,20.2306,-68.4933,14.2729,1749.1,15
41.8165,20.228,-68.465,14.2731,1749.1,15
41.8166,20.2255,-68.4701,14.2734,1749.1,15
41.8167,20.2229,-68.5128,14.2738,1749.09,15
41.8168,20.2199,-68.5972,14.2741,1749.09,15
41.8169,20.2164,-68.7269,14.2744,1749.09,15
41.817,20.212,-68.9055,14.2748,1749.08,15
41.8171,20.2064,-69.1362,14.2751,1749.08,15
41.8172,20.1993,-69.4219,14.2755,1749.08,15
41.8173,20.1904,-69.7654,14.2758,1749.08,15
41.8174,20.1797,-70.0929,14.2762,1749.08,15
41.8175,20.1679,-70.3338,14.2766,1749.07,15
41.8176,20.1555,-70.4963,14.277,1749.07,15
41.8177,20.1428,-70.5885,14.2774,1749.07,15
41.8178,20.1302,-70.6185,14.2777,1749.07,15
41.8179,20.1182,-70.5939,14.2781,1749.07,15
41.818,20.1068,-70.5225,14.2785,1749.07,15
41.8181,20.0965,-70.4115,14.2789,1749.07,15
41.8182,20.0873,-70.2682,14.2793,1749.07,15
41.8183,20.0794,-70.0995,14.2797,1749.07,15
41.8184,20.0728,-69.9123,14.2801,1749.07,15
41.8185,20.0677,-69.7131,14.2805,1749.07,15
41.8186,20.064,-69.5081,14.2809,1749.07,15
41.8187,20.0617,-69.3036,14.2813,1749.07,15
41.8188,20.0606,-69.1054,14.2817,1749.07,15
41.8189,20.0608,-68.9191,14.2822,1749.07,15
41.819,20.0621,-68.7501,14.2826,1749.07,15
41.8191,20.0643,-68.6036,14.283,1749.07,15
41.8192,20.0672,-68.4845,14.2835,1749.07,15
41.8193,20.0705,-68.3974,14.2839,1749.07,15
41.8194,20.0742,-68.3467,14.2844,1749.07,15
41.8195,20.0778,-68.3367,14.2849,1749.07,15
41.8196,20.0811,-68.3712,14.2853,1749.06,15
41.8197,20.0838,-68.4538,14.2858,1749.06,15
41.8198,20.0856,-68.588,14.2863,1749.06,15
41.8199,20.0861,-68.7769,14.2868,1749.06,15
41.82,20.085,-69.0233,14.2873,1749.06,15
41.8201,20.082,-69.3299,14.2877,1749.06,15
41.8202,20.0771,-69.623,14.2882,1749.06,15
41.8203,20.0709,-69.8321,14.2887,1749.07,15
41.8204,20.0639,-69.9652,14.2892,1749.07,15
41.8205,20.0564,-70.0306,14.2897,1749.07,15
41.8206,20.0489,-70.0362,14.2902,1749.07,15
41.8207,20.0416,-69.9896,14.2907,1749.07,15
41.8208,20.0348,-69.8984,14.2912,1749.07,15
41.8209,20.0288,-69.7699,14.2918,1749.07,15
41.821,20.0237,-69.6113,14.2923,1749.08,15
41.8211,20.0196,-69.4294,14.2928,1749.08,15
41.8212,20.0166,-69.231,14.2934,1749.08,15
41.8213,20.0148,-69.0226,14.294,1749.09,15
41.8214,20.0142,-68.8105,14.2946,1749.09,15
41.8215,20.0147,-68.6006,14.2952,1749.09,15
41.8216,20.0163,-68.3988,14.2958,1749.1,15
41.8217,20.0188,-68.2107,14.2964,1749.1,15
41.8218,20.0223,-68.0415,14.297,1749.1,15
41.8219,20.0264,-67.8964,14.2977,1749.11,15
41.822,20.0311,-67.7803,14.2984,1749.11,15
41.8221,20.0361,-67.6976,14.2991,1749.12,15
41.8222,20.0412,-67.6528,14.2998,1749.12,15
41.8223,20.0461,-67.6499,14.3005,1749.12,15
41.8224,20.0506,-67.6928,14.3012,1749.13,15
41.8225,20.0544,-67.785,14.302,1749.13,15
41.8226,20.0572,-67.9299,14.3027,1749.13,15
41.8227,20.0587,-68.1305,14.3035,1749.14,15
41.8228,20.0585,-68.3897,14.3043,1749.14,15
41.8229,20.0563,-68.7099,14.3051,1749.14,15
41.823,20.0523,-69.0177,14.3059,1749.15,15
41.8231,20.0469,-69.2425,14.3067,1749.15,15
41.8232,20.0407,-69.3926,14.3075,1749.16,15
41.8233,20.034,-69.4759,14.3083,1749.16,15
41.8234,20.0273,-69.5004,14.3091,1749.17,15
41.8235,20.0208,-69.4737,14.3099,1749.17,15
41.8236,20.0149,-69.4034,14.3107,1749.18,15
41.8237,20.0098,-69.2966,14.3115,1749.18,15
41.8238,20.0055,-69.1607,14.3124,1749.19,15
41.8239,20.0024,-69.0023,14.3132,1749.19,15
41.824,20.0004,-68.8282,14.314,1749.2,15
41.8241,19.9996,-68.6448,14.3148,1749.2,15
41.8242,20.0001,-68.4584,14.3156,1749.21,15
41.8243,20.0017,-68.2749,14.3164,1749.22,15
41.8244,20.0044,-68.1001,14.3171,1749.22,15
41.8245,20.0082,-67.9395,14.3179,1749.23,15
41.8246,20.0129,-67.7985,14.3187,1749.23,15
41.8247,20.0183,-67.682,14.3195,1749.24,15
41.8248,20.0242,-67.5949,14.3203,1749.24,15
41.8249,20.0305,-67.5416,14.321,1749.25,15
41.825,20.037,-67.5265,14.3218,1749.25,15
41.8251,20.0433,-67.5537,14.3225,1749.25,15
41.8252,20.0492,-67.6268,14.3233,1749.26,15
41.8253,20.0544,-67.7495,14.324,1749.26,15
41.8254,20.0585,-67.925,14.3248,1749.27,15
41.8255,20.0614,-68.1563,14.3255,1749.27,15
41.8256,20.0626,-68.4462,14.3262,1749.27,15
41.8257,20.0618,-68.7971,14.3269,1749.28,15
41.8258,20.0591,-69.1358,14.3276,1749.28,15
41.8259,20.055,-69.3917,14.3282,1749.28,15
41.826,20.05,-69.573,14.3288,1749.28,15
41.8261,20.0445,-69.6879,14.3295,1749.29,15
41.8262,20.0389,-69.7442,14.33,1749.29,15
41.8263,20.0334,-69.7495,14.3306,1749.29,15
41.8264,20.0284,-69.7112,14.3312,1749.3,15
41.8265,20.024,-69.6368,14.3317,1749.3,15
41.8266,20.0205,-69.5333,14.3322,1749.31,15
41.8267,20.0179,-69.4074,14.3326,1749.31,15
41.8268,20.0162,-69.266,14.3331,1749.31,15
41.8269,20.0156,-69.1153,14.3335,1749.32,15
41.827,20.0161,-68.9616,14.3339,1749.32,15
41.8271,20.0175,-68.8108,14.3343,1749.32,15
41.8272,20.0198,-68.6688,14.3346,1749.33,15
41.8273,20.023,-68.5409,14.335,1749.33,15
41.8274,20.0267,-68.4324,14.3353,1749.33,15
41.8275,20.031,-68.3484,14.3356,1749.34,15
41.8276,20.0355,-68.2936,14.3358,1749.34,15
41.8277,20.0402,-68.2726,14.336,1749.34,15
41.8278,20.0446,-68.2895,14.3362,1749.34,15
41.8279,20.0485,-68.3484,14.3364,1749.35,15
41.828,20.0517,-68.453,14.3365,1749.35,15
41.8281,20.0539,-68.6069,14.3367,1749.35,15
41.8282,20.0547,-68.8132,14.3367,1749.36,15
41.8283,20.0538,-69.075,14.3368,1749.36,15
41.8284,20.0509,-69.3949,14.3368,1749.36,15
41.8285,20.0461,-69.6993,14.3368,1749.36,15
41.8286,20.0399,-69.9173,14.3367,1749.37,15
41.8287,20.0329,-70.0572,14.3366,1749.37,15
41.8288,20.0254,-70.1271,14.3365,1749.37,15
41.8289,20.0178,-70.135,14.3364,1749.38,15
41.829,20.0104,-70.0887,14.3362,1749.38,15
41.8291,20.0036,-69.9958,14.336,1749.39,15
41.8292,19.9976,-69.8636,14.3358,1749.39,15
41.8293,19.9925,-69.6994,14.3355,1749.4,15
41.8294,19.9885,-69.5101,14.3352,1749.4,15
41.8295,19.9857,-69.3026,14.3349,1749.41,15
41.8296,19.9841,-69.0833,14.3346,1749.41,15
41.8297,19.9838,-68.8586,14.3342,1749.42,15
41.8298,19.9847,-68.6346,14.3338,1749.42,15
41.8299,19.9867,-68.4172,14.3334,1749.43,15
41.83,19.9899,-68.212,14.333,1749.44,15
41.8301,19.994,-68.0245,14.3326,1749.44,15
41.8302,19.9989,-67.8598,14.3321,1749.45,15
41.8303,20.0045,-67.7228,14.3316,1749.45,15
41.8304,20.0105,-67.6181,14.3311,1749.46,15
41.8305,20.0167,-67.5503,14.3306,1749.46,15
41.8306,20.0229,-67.5234,14.3301,1749.47,15
41.8307,20.0288,-67.5415,14.3296,1749.48,15
41.8308,20.0341,-67.608,14.329,1749.48,15
41.8309,20.0386,-67.7265,14.3285,1749.49,15
41.831,20.0419,-67.9,14.3279,1749.49,15
41.8311,20.0436,-68.1315,14.3273,1749.5,15
41.8312,20.0435,-68.4236,14.3267,1749.5,15
41.8313,20.0417,-68.7026,14.3261,1749.51,15
41.8314,20.0387,-68.8978,14.3254,1749.51,15
41.8315,20.035,-69.0174,14.3248,1749.52,15
41.8316,20.031,-69.0695,14.3241,1749.52,15
41.8317,20.0271,-69.0619,14.3234,1749.53,15
41.8318,20.0236,-69.0024,14.3227,1749.53,15
41.8319,20.0208,-68.8986,14.3219,1749.54,15
41.832,20.0189,-68.7578,14.3212,1749.54,15
41.8321,20.0181,-68.587,14.3204,1749.55,15
41.8322,20.0186,-68.3932,14.3197,1749.55,15
41.8323,20.0203,-68.1832,14.3189,1749.56,15
41.8324,20.0235,-67.9634,14.3181,1749.56,15
41.8325,20.028,-67.7401,14.3173,1749.57,15
41.8326,20.0338,-67.5193,14.3165,1749.57,15
41.8327,20.0409,-67.3068,14.3156,1749.58,15
41.8328,20.0492,-67.1082,14.3148,1749.58,15
41.8329,20.0586,-66.9289,14.314,1749.59,15
41.833,20.0688,-66.7739,14.3131,1749.59,15
41.8331,20.0798,-66.6481,14.3123,1749.59,15
41.8332,20.0913,-66.556,14.3114,1749.59,15
41.8333,20.103,-66.5021,14.3106,1749.6,15
41.8334,20.1148,-66.4904,14.3097,1749.6,15
41.8335,20.1263,-66.5248,14.3089,1749.6,15
41.8336,20.1372,-66.6088,14.308,1749.6,15
41.8337,20.1473,-66.7458,14.3072,1749.6,15
41.8338,20.1561,-66.9388,14.3063,1749.6,15
41.8339,20.1635,-67.1907,14.3055,1749.6,15
41.834,20.1689,-67.504,14.3046,1749.6,15
41.8341,20.1726,-67.8051,14.3038,1749.6,15
41.8342,20.175,-68.0235,14.3029,1749.6,15
41.8343,20.1767,-68.1672,14.3021,1749.6,15
41.8344,20.1779,-68.2444,14.3012,1749.6,15
41.8345,20.1792,-68.2629,14.3003,1749.59,15
41.8346,20.1807,-68.2304,14.2995,1749.59,15
41.8347,20.1828,-68.1543,14.2986,1749.59,15
41.8348,20.1857,-68.0421,14.2978,1749.59,15
41.8349,20.1895,-67.9008,14.2969,1749.59,15
41.835,20.1943,-67.7371,14.2961,1749.58,15
41.8351,20.2002,-67.558,14.2952,1749.58,15
41.8352,20.2073,-67.3697,14.2944,1749.58,15
41.8353,20.2155,-67.1784,14.2936,1749.57,15
41.8354,20.2248,-66.9903,14.2927,1749.57,15
41.8355,20.235,-66.8111,14.2919,1749.57,15
41.8356,20.2462,-66.6462,14.2911,1749.56,15
41.8357,20.2581,-66.501,14.2903,1749.56,15
41.8358,20.2706,-66.3805,14.2896,1749.55,15
41.8359,20.2835,-66.2895,14.2888,1749.55,15
41.836,20.2965,-66.2326,14.2881,1749.54,15
41.8361,20.3094,-66.2141,14.2873,1749.53,15
41.8362,20.3219,-66.238,14.2866,1749.53,15
41.8363,20.3338,-66.3081,14.2859,1749.52,15
41.8364,20.3447,-66.428,14.2852,1749.51,15
41.8365,20.3543,-66.6008,14.2845,1749.51,15
41.8366,20.3622,-66.8298,14.2839,1749.5,15
41.8367,20.3682,-67.1175,14.2832,1749.49,15
41.8368,20.3719,-67.4666,14.2826,1749.48,15
41.8369,20.3734,-67.8035,14.282,1749.48,15
41.837,20.3732,-68.0577,14.2814,1749.47,15
41.8371,20.3717,-68.2375,14.2808,1749.46,15
41.8372,20.3695,-68.3509,14.2802,1749.45,15
41.8373,20.3668,-68.4058,14.2796,1749.45,15
41.8374,20.3639,-68.4097,14.279,1749.44,15
41.8375,20.3612,-68.3702,14.2785,1749.43,15
41.8376,20.3589,-68.2946,14.2779,1749.42,15
41.8377,20.3571,-68.1898,14.2774,1749.42,15
41.8378,20.3559,-68.0629,14.2769,1749.41,15
41.8379,20.3555,-67.9203,14.2764,1749.4,15
41.838,20.3558,-67.7686,14.2759,1749.4,15
41.8381,20.357,-67.614,14.2754,1749.39,15
41.8382,20.3589,-67.4624,14.2749,1749.38,15
41.8383,20.3615,-67.3195,14.2745,1749.38,15
41.8384,20.3647,-67.1909,14.2741,1749.37,15
41.8385,20.3685,-67.0818,14.2737,1749.36,15
41.8386,20.3725,-66.9973,14.2733,1749.36,15
41.8387,20.3767,-66.942,14.2729,1749.35,15
41.8388,20.3809,-66.9206,14.2725,1749.35,15
41.8389,20.3848,-66.9372,14.2722,1749.34,15
41.839,20.3883,-66.996,14.2719,1749.33,15
41.8391,20.3909,-67.1006,14.2716,1749.33,15
41.8392,20.3925,-67.2546,14.2713,1749.32,15
41.8393,20.3927,-67.4612,14.271,1749.31,15
41.8394,20.3913,-67.7234,14.2708,1749.31,15
41.8395,20.388,-68.0439,14.2705,1749.3,15
41.8396,20.3823,-68.4253,14.2703,1749.29,15
41.8397,20.3744,-68.7941,14.2701,1749.29,15
41.8398,20.3649,-69.08,14.2699,1749.28,15
41.8399,20.3543,-69.2913,14.2697,1749.28,15
41.84,20.3429,-69.436,14.2696,1749.27,15
41.8401,20.3311,-69.5219,14.2694,1749.26,15
41.8402,20.3194,-69.5566,14.2692,1749.26,15
41.8403,20.3079,-69.5477,14.2691,1749.26,15
41.8404,20.2969,-69.5024,14.2689,1749.25,15
41.8405,20.2865,-69.4278,14.2688,1749.25,15
41.8406,20.2769,-69.3307,14.2687,1749.24,15
41.8407,20.2683,-69.2177,14.2685,1749.24,15
41.8408,20.2606,-69.0954,14.2684,1749.24,15
41.8409,20.2538,-68.9698,14.2684,1749.23,15
41.841,20.248,-68.8469,14.2683,1749.23,15
41.8411,20.2431,-68.7324,14.2682,1749.23,15
41.8412,20.2389,-68.6319,14.2682,1749.22,15
41.8413,20.2354,-68.5505,14.2681,1749.22,15
41.8414,20.2325,-68.4933,14.2681,1749.22,15
41.8415,20.2298,-68.465,14.2681,1749.22,15
41.8416,20.2273,-68.4701,14.2681,1749.21,15
41.8417,20.2248,-68.5128,14.2681,1749.21,15
41.8418,20.2218,-68.5972,14.2681,1749.21,15
41.8419,20.2183,-68.7269,14.2681,1749.2,15
41.842,20.2139,-68.9055,14.2682,1749.2,15
41.8421,20.2083,-69.1362,14.2683,1749.2,15
41.8422,20.2012,-69.4219,14.2683,1749.19,15
41.8423,20.1923,-69.7654,14.2684,1749.19,15
41.8424,20.1817,-70.0929,14.2685,1749.19,15
41.8425,20.1699,-70.3338,14.2686,1749.19,15
41.8426,20.1575,-70.4963,14.2687,1749.19,15
41.8427,20.1448,-70.5885,14.2689,1749.18,15
41.8428,20.1323,-70.6185,14.269,1749.18,15
41.8429,20.1202,-70.5939,14.2691,1749.18,15
41.843,20.1089,-70.5225,14.2692,1749.18,15
41.8431,20.0986,-70.4115,14.2694,1749.18,15
41.8432,20.0894,-70.2682,14.2695,1749.18,15
41.8433,20.0815,-70.0995,14.2696,1749.18,15
41.8434,20.075,-69.9123,14.2698,1749.18,15
41.8435,20.0698,-69.7131,14.27,1749.17,15
41.8436,20.0661,-69.5081,14.2702,1749.17,15
41.8437,20.0638,-69.3036,14.2703,1749.17,15
41.8438,20.0628,-69.1054,14.2705,1749.17,15
41.8439,20.063,-68.9191,14.2707,1749.17,15
41.844,20.0643,-68.7501,14.271,1749.17,15
41.8441,20.0664,-68.6036,14.2712,1749.17,15
41.8442,20.0693,-68.4845,14.2714,1749.17,15
41.8443,20.0727,-68.3974,14.2717,1749.17,15
41.8444,20.0764,-68.3467,14.2719,1749.17,15
41.8445,20.08,-68.3367,14.2722,1749.17,15
41.8446,20.0833,-68.3712,14.2725,1749.17,15
41.8447,20.086,-68.4538,14.2728,1749.17,15
41.8448,20.0878,-68.588,14.273,1749.17,15
41.8449,20.0883,-68.7769,14.2733,1749.17,15
41.845,20.0873,-69.0233,14.2736,1749.17,15
41.8451,20.0842,-69.3299,14.2739,1749.17,15
41.8452,20.0794,-69.623,14.2743,1749.16,15
41.8453,20.0732,-69.8321,14.2746,1749.16,15
41.8454,20.0661,-69.9652,14.2749,1749.16,15
41.8455,20.0587,-70.0307,14.2752,1749.17,15
41.8456,20.0511,-70.0362,14.2756,1749.17,15
41.8457,20.0439,-69.9896,14.2759,1749.17,15
41.8458,20.0371,-69.8984,14.2763,1749.17,15
41.8459,20.0311,-69.7699,14.2766,1749.17,15
41.846,20.0259,-69.6113,14.277,1749.17,15
41.8461,20.0218,-69.4294,14.2774,1749.17,15
41.8462,20.0189,-69.231,14.2778,1749.18,15
41.8463,20.0171,-69.0226,14.2783,1749.18,15
41.8464,20.0164,-68.8105,14.2787,1749.18,15
41.8465,20.0169,-68.6006,14.2792,1749.18,15
41.8466,20.0185,-68.3988,14.2797,1749.19,15
41.8467,20.0211,-68.2107,14.2802,1749.19,15
41.8468,20.0246,-68.0415,14.2807,1749.19,15
41.8469,20.0287,-67.8965,14.2812,1749.2,15
41.847,20.0334,-67.7803,14.2818,1749.2,15
41.8471,20.0384,-67.6976,14.2824,1749.2,15
41.8472,20.0435,-67.6528,14.283,1749.21,15
41.8473,20.0484,-67.6499,14.2836,1749.21,15
41.8474,20.0529,-67.6928,14.2842,1749.21,15
41.8475,20.0567,-67.7851,14.2849,1749.21,15
41.8476,20.0595,-67.9299,14.2855,1749.22,15
41.8477,20.0609,-68.1306,14.2862,1749.22,15
41.8478,20.0607,-68.3897,14.2869,1749.22,15
41.8479,20.0586,-68.7099,14.2876,1749.23,15
41.848,20.0545,-69.0178,14.2883,1749.23,15
41.8481,20.0491,-69.2426,14.2891,1749.23,15
41.8482,20.0429,-69.3926,14.2898,1749.24,15
41.8483,20.0362,-69.4759,14.2905,1749.24,15
41.8484,20.0295,-69.5004,14.2913,1749.24,15
41.8485,20.023,-69.4737,14.292,1749.25,15
41.8486,20.0171,-69.4034,14.2927,1749.25,15
41.8487,20.012,-69.2967,14.2935,1749.26,15
41.8488,20.0077,-69.1607,14.2942,1749.26,15
41.8489,20.0046,-69.0023,14.295,1749.27,15
41.849,20.0026,-68.8282,14.2957,1749.27,15
41.8491,20.0018,-68.6448,14.2965,1749.28,15
41.8492,20.0022,-68.4584,14.2972,1749.28,15
41.8493,20.0039,-68.2749,14.298,1749.29,15
41.8494,20.0066,-68.1001,14.2987,1749.29,15
41.8495,20.0103,-67.9396,14.2995,1749.29,15
41.8496,20.015,-67.7985,14.3002,1749.3,15
41.8497,20.0204,-67.682,14.301,1749.3,15
41.8498,20.0264,-67.5949,14.3017,1749.31,15
41.8499,20.0327,-67.5416,14.3024,1749.31,15
41.85,20.0391,-67.5265,14.3032,1749.31,15
41.8501,20.0454,-67.5537,14.3039,1749.32,15
41.8502,20.0513,-67.6268,14.3046,1749.32,15
41.8503,20.0564,-67.7495,14.3054,1749.32,15
41.8504,20.0606,-67.925,14.3061,1749.33,15
41.8505,20.0635,-68.1563,14.3068,1749.33,15
41.8506,20.0647,-68.4462,14.3075,1749.33,15
41.8507,20.0638,-68.7971,14.3082,1749.33,15
41.8508,20.0611,-69.1358,14.3088,1749.34,15
41.8509,20.057,-69.3917,14.3095,1749.34,15
41.851,20.052,-69.5731,14.3101,1749.34,15
41.8511,20.0465,-69.6879,14.3107,1749.34,15
41.8512,20.0409,-69.7442,14.3113,1749.35,15
41.8513,20.0354,-69.7495,14.3119,1749.35,15
41.8514,20.0304,-69.7113,14.3125,1749.35,15
41.8515,20.026,-69.6368,14.313,1749.35,15
41.8516,20.0224,-69.5333,14.3135,1749.36,15
41.8517,20.0198,-69.4074,14.314,1749.36,15
41.8518,20.0182,-69.266,14.3145,1749.36,15
41.8519,20.0176,-69.1153,14.3149,1749.37,15
41.852,20.018,-68.9616,14.3153,1749.37,15
41.8521,20.0194,-68.8108,14.3157,1749.37,15
41.8522,20.0217,-68.6688,14.3161,1749.37,15
41.8523,20.0248,-68.5409,14.3165,1749.38,15
41.8524,20.0286,-68.4324,14.3168,1749.38,15
41.8525,20.0329,-68.3484,14.3171,1749.38,15
41.8526,20.0374,-68.2936,14.3174,1749.38,15
41.8527,20.042,-68.2726,14.3177,1749.38,15
41.8528,20.0464,-68.2895,14.3179,1749.39,15
41.8529,20.0503,-68.3484,14.3181,1749.39,15
41.853,20.0535,-68.453,14.3183,1749.39,15
41.8531,20.0557,-68.6069,14.3185,1749.39,15
41.8532,20.0565,-68.8132,14.3186,1749.39,15
41.8533,20.0556,-69.075,14.3187,1749.4,15
41.8534,20.0527,-69.3949,14.3187,1749.4,15
41.8535,20.0478,-69.6993,14.3188,1749.4,15
41.8536,20.0417,-69.9173,14.3188,1749.4,15
41.8537,20.0346,-70.0572,14.3188,1749.41,15
41.8538,20.027,-70.1271,14.3187,1749.41,15
41.8539,20.0194,-70.135,14.3186,1749.41,15
41.854,20.0121,-70.0888,14.3185,1749.42,15
41.8541,20.0053,-69.9958,14.3184,1749.42,15
41.8542,19.9992,-69.8636,14.3182,1749.42,15
41.8543,19.9941,-69.6994,14.318,1749.43,15
41.8544,19.9901,-69.5101,14.3178,1749.43,15
41.8545,19.9873,-69.3026,14.3175,1749.44,15
41.8546,19.9857,-69.0833,14.3173,1749.44,15
41.8547,19.9853,-68.8586,14.317,1749.45,15
41.8548,19.9862,-68.6346,14.3167,1749.45,15
41.8549,19.9882,-68.4172,14.3164,1749.46,15
41.855,19.9914,-68.212,14.316,1749.46,15
41.8551,19.9955,-68.0245,14.3157,1749.47,15
41.8552,20.0004,-67.8598,14.3153,1749.47,15
41.8553,20.0059,-67.7228,14.3149,1749.48,15
41.8554,20.0119,-67.6181,14.3145,1749.48,15
41.8555,20.0181,-67.5503,14.3141,1749.49,15
41.8556,20.0243,-67.5235,14.3136,1749.49,15
41.8557,20.0302,-67.5415,14.3132,1749.5,15
41.8558,20.0355,-67.608,14.3127,1749.5,15
41.8559,20.04,-67.7265,14.3123,1749.5,15
