Time,TensaoFonte,CorrenteReal,DisparoInferior,DisparoSuperior,TensaoReal,S1.TensaoDesjada,S1.CorrenteReferencia,S1.AnguloDeDisparo
0.5987,156.691,0.535087,0,0,109.367,114.857,0.5,54.5433
0.5988,146.449,0.535066,0,0,109.52,114.851,0.5,54.5456
0.5989,135.999,0.535045,0,0,109.674,114.844,0.5,54.548
0.599,125.355,0.535026,0,0,109.827,114.837,0.5,54.5504
0.5991,114.533,0.535007,0,0,109.979,114.831,0.5,54.5527
0.5992,103.549,0.534989,0,0,110.129,114.824,0.5,54.5551
0.5993,92.4177,0.534971,0,0,110.277,114.817,0.5,54.5575
0.5994,81.1548,0.534955,0,0,110.423,114.811,0.5,54.5598
0.5995,69.7767,0.534939,0,0,110.564,114.804,0.5,54.5622
0.5996,58.2994,0.534923,0,0,110.702,114.798,0.5,54.5645
0.5997,46.7392,0.534908,0,0,110.835,114.791,0.5,54.5668
0.5998,35.1127,0.534894,0,0,110.962,114.785,0.5,54.5691
0.5999,23.4362,0.53488,0,0,111.084,114.778,0.5,54.5714
0.6,11.7264,0.534867,0,0,111.199,114.772,0.5,54.5737
0.6001,-5.39899e-007,0.534854,0,0,111.306,114.766,0.5,54.5759
0.6002,-11.7264,0.534842,0,0,111.406,114.759,0.5,54.5781
0.6003,-23.4362,0.53483,0,0,111.498,114.753,0.5,54.5802
0.6004,-35.1127,0.534819,0,0,111.581,114.747,0.5,54.5824
0.6005,-46.7392,0.534808,0,0,111.654,114.741,0.5,54.5844
0.6006,-58.2994,0.534797,0,0,111.717,114.736,0.5,54.5865
0.6007,-69.7767,0.534787,0,0,111.77,114.73,0.5,54.5885
0.6008,-81.1548,0.534777,0,0,111.812,114.725,0.5,54.5904
0.6009,-92.4177,0.534766,0,0,111.841,114.719,0.5,54.5923
0.601,-103.549,0.534756,0,0,111.859,114.714,0.5,54.5942
0.6011,-114.533,0.534746,0,0,111.864,114.709,0.5,54.5959
0.6012,-125.355,0.534736,0,0,111.856,114.704,0.5,54.5977
0.6013,-135.999,0.534726,0,0,111.834,114.7,0.5,54.5993
0.6014,-146.449,0.534716,0,0,111.798,114.695,0.5,54.6009
0.6015,-156.691,0.534706,0,0,111.748,114.691,0.5,54.6025
0.6016,-166.71,0.534695,0,0,111.682,114.687,0.5,54.6039
0.6017,-176.493,0.534684,0,0,111.602,114.683,0.5,54.6053
0.6018,-186.024,0.534672,0,0,111.505,114.679,0.5,54.6066
0.6019,-195.292,0.53466,0,0,111.393,114.676,0.5,54.6079
0.602,-204.282,0.534647,0,0,111.264,114.672,0.5,54.609
0.6021,-212.981,0.534634,0,0,111.118,114.669,0.5,54.6101
0.6022,-221.378,0.53462,0,0,110.956,114.666,0.5,54.6111
0.6023,-229.46,0.534605,0,0,110.776,114.664,0.5,54.612
0.6024,-237.216,0.534589,0,0,110.578,114.662,0.5,54.6128
0.6025,-244.636,0.534573,0,0,110.363,114.66,0.5,54.6135
0.6026,-251.707,0.534555,0,0,110.129,114.658,0.5,54.6142
0.6027,-258.421,0.534536,0,1,109.878,114.656,0.5,54.6147
0.6028,-264.756,0.534516,0,1,109.623,114.655,0.5,54.6153
0.6029,-270.738,0.534494,0,1,109.379,114.653,0.5,54.6159
0.603,-276.323,0.534472,0,1,109.148,114.651,0.5,54.6165
0.6031,-281.516,0.534449,0,1,108.929,114.649,0.5,54.6172
0.6032,-286.309,0.534424,0,1,108.721,114.647,0.5,54.6179
0.6033,-290.695,0.534399,0,1,108.526,114.645,0.5,54.6187
0.6034,-294.668,0.534373,0,1,108.344,114.643,0.5,54.6195
0.6035,-298.222,0.534346,0,1,108.174,114.64,0.5,54.6204
0.6036,-301.352,0.534318,0,1,108.017,114.638,0.5,54.6213
0.6037,-304.054,0.53429,0,0,107.872,114.635,0.5,54.6222
0.6038,-306.325,0.534261,0,0,107.74,114.632,0.5,54.6232
0.6039,-308.159,0.534232,0,0,107.621,114.629,0.5,54.6243
0.604,-309.556,0.534202,0,0,107.514,114.626,0.5,54.6254
0.6041,-310.513,0.534171,0,0,107.42,114.623,0.5,54.6266
0.6042,-311.029,0.53414,0,0,107.338,114.619,0.5,54.6278
0.6043,-311.102,0.534109,0,0,107.269,114.616,0.5,54.629
0.6044,-310.734,0.534078,0,0,107.212,114.612,0.5,54.6303
0.6045,-309.924,0.534046,0,0,107.167,114.608,0.5,54.6317
0.6046,-308.674,0.534015,0,0,107.134,114.604,0.5,54.6331
0.6047,-306.985,0.533983,0,0,107.113,114.6,0.5,54.6346
0.6048,-304.859,0.533951,0,0,107.103,114.596,0.5,54.6361
0.6049,-302.301,0.533919,0,0,107.105,114.592,0.5,54.6376
0.605,-299.313,0.533887,0,0,107.117,114.587,0.5,54.6392
0.6051,-295.899,0.533856,0,0,107.14,114.582,0.5,54.6409
0.6052,-292.065,0.533824,0,0,107.173,114.578,0.5,54.6426
0.6053,-287.816,0.533793,0,0,107.216,114.573,0.5,54.6443
0.6054,-283.159,0.533762,0,0,107.269,114.568,0.5,54.6461
0.6055,-278.098,0.533731,0,0,107.332,114.563,0.5,54.6479
0.6056,-272.643,0.533701,0,0,107.403,114.557,0.5,54.6498
0.6057,-266.8,0.533671,0,0,107.482,114.552,0.5,54.6517
0.6058,-260.578,0.533642,0,0,107.569,114.546,0.5,54.6537
0.6059,-253.985,0.533613,0,0,107.664,114.541,0.5,54.6557
0.606,-247.032,0.533584,0,0,107.766,114.535,0.5,54.6577
0.6061,-239.727,0.533556,0,0,107.875,114.529,0.5,54.6597
0.6062,-232.082,0.533529,0,0,107.99,114.524,0.5,54.6618
0.6063,-224.108,0.533502,0,0,108.11,114.518,0.5,54.6639
0.6064,-215.814,0.533475,0,0,108.236,114.512,0.5,54.666
0.6065,-207.214,0.53345,0,0,108.366,114.505,0.5,54.6682
0.6066,-198.32,0.533425,0,0,108.499,114.499,0.5,54.6704
0.6067,-189.144,0.5334,0,0,108.637,114.493,0.5,54.6726
0.6068,-179.698,0.533377,0,0,108.777,114.487,0.5,54.6748
0.6069,-169.998,0.533354,0,0,108.919,114.481,0.5,54.677
0.607,-160.056,0.533332,0,0,109.063,114.474,0.5,54.6793
0.6071,-149.887,0.53331,0,0,109.209,114.468,0.5,54.6816
0.6072,-139.504,0.533289,0,0,109.354,114.461,0.5,54.6838
0.6073,-128.923,0.533269,0,0,109.5,114.455,0.5,54.6861
0.6074,-118.16,0.53325,0,0,109.645,114.449,0.5,54.6884
0.6075,-107.228,0.533231,0,0,109.788,114.442,0.5,54.6906
0.6076,-96.1435,0.533213,0,0,109.93,114.436,0.5,54.6929
0.6077,-84.9227,0.533195,0,0,110.069,114.429,0.5,54.6952
0.6078,-73.5812,0.533179,0,0,110.204,114.423,0.5,54.6974
0.6079,-62.1352,0.533163,0,0,110.336,114.417,0.5,54.6996
0.608,-50.6008,0.533147,0,0,110.464,114.411,0.5,54.7019
0.6081,-38.9946,0.533132,0,0,110.586,114.404,0.5,54.7041
0.6082,-27.3329,0.533118,0,0,110.703,114.398,0.5,54.7063
0.6083,-15.6324,0.533104,0,0,110.813,114.392,0.5,54.7084
0.6084,-3.90963,0.533091,0,0,110.917,114.386,0.5,54.7106
0.6085,7.81865,0.533079,0,0,111.013,114.38,0.5,54.7127
0.6086,19.5358,0.533066,0,0,111.101,114.374,0.5,54.7147
0.6087,31.2252,0.533055,0,0,111.18,114.369,0.5,54.7168
0.6088,42.8703,0.533043,0,0,111.251,114.363,0.5,54.7188
0.6089,54.4544,0.533032,0,0,111.311,114.357,0.5,54.7207
0.609,65.9611,0.533021,0,0,111.361,114.352,0.5,54.7226
0.6091,77.3741,0.53301,0,0,111.4,114.347,0.5,54.7245
0.6092,88.6772,0.533,0,0,111.428,114.342,0.5,54.7263
0.6093,99.8542,0.53299,0,0,111.444,114.337,0.5,54.7281
0.6094,110.889,0.532979,0,0,111.448,114.332,0.5,54.7298
0.6095,121.767,0.532969,0,0,111.438,114.327,0.5,54.7314
0.6096,132.471,0.532959,0,0,111.415,114.323,0.5,54.733
0.6097,142.988,0.532948,0,0,111.379,114.318,0.5,54.7345
0.6098,153.301,0.532938,0,0,111.328,114.314,0.5,54.736
0.6099,163.396,0.532927,0,0,111.262,114.31,0.5,54.7374
0.61,173.259,0.532915,0,0,111.181,114.307,0.5,54.7387
0.6101,182.876,0.532904,0,0,111.085,114.303,0.5,54.7399
0.6102,192.233,0.532891,0,0,110.973,114.3,0.5,54.7411
0.6103,201.317,0.532879,0,0,110.844,114.297,0.5,54.7422
0.6104,210.114,0.532865,0,0,110.699,114.294,0.5,54.7432
0.6105,218.613,0.532851,0,0,110.537,114.291,0.5,54.7441
0.6106,226.802,0.532837,0,0,110.358,114.289,0.5,54.745
0.6107,234.668,0.532821,0,0,110.162,114.287,0.5,54.7457
0.6108,242.201,0.532804,0,0,109.948,114.285,0.5,54.7464
0.6109,249.389,0.532787,0,0,109.716,114.283,0.5,54.747
0.611,256.223,0.532768,1,0,109.466,114.282,0.5,54.7475
0.6111,262.716,0.532748,1,0,109.213,114.281,0.5,54.7479
0.6112,268.79,0.532727,1,0,108.971,114.279,0.5,54.7484
0.6113,274.505,0.532704,1,0,108.741,114.278,0.5,54.7489
0.6114,279.829,0.532681,1,0,108.522,114.276,0.5,54.7494
0.6115,284.756,0.532657,1,0,108.316,114.275,0.5,54.75
0.6116,289.279,0.532632,1,0,108.123,114.273,0.5,54.7507
0.6117,293.39,0.532606,1,0,107.941,114.271,0.5,54.7514
0.6118,297.084,0.532579,1,0,107.772,114.269,0.5,54.7521
0.6119,300.356,0.532551,1,0,107.616,114.266,0.5,54.7529
0.612,303.202,0.532523,0,0,107.472,114.264,0.5,54.7538
0.6121,305.616,0.532494,0,0,107.341,114.262,0.5,54.7547
0.6122,307.596,0.532464,0,0,107.223,114.259,0.5,54.7556
0.6123,309.139,0.532434,0,0,107.117,114.256,0.5,54.7566
0.6124,310.243,0.532404,0,0,107.024,114.253,0.5,54.7576
0.6125,310.906,0.532373,0,0,106.943,114.25,0.5,54.7587
0.6126,311.127,0.532341,0,0,106.875,114.247,0.5,54.7599
0.6127,310.906,0.53231,0,0,106.819,114.244,0.5,54.761
0.6128,310.243,0.532278,0,0,106.775,114.24,0.5,54.7623
0.6129,309.139,0.532246,0,0,106.743,114.236,0.5,54.7636
0.613,307.596,0.532214,0,0,106.722,114.233,0.5,54.7649
0.6131,305.616,0.532182,0,0,106.713,114.229,0.5,54.7663
0.6132,303.202,0.53215,0,0,106.716,114.225,0.5,54.7678
0.6133,300.356,0.532118,0,0,106.729,114.22,0.5,54.7692
0.6134,297.084,0.532086,0,0,106.754,114.216,0.5,54.7708
0.6135,293.39,0.532054,0,0,106.788,114.212,0.5,54.7724
0.6136,289.279,0.532022,0,0,106.833,114.207,0.5,54.774
0.6137,284.756,0.531991,0,0,106.887,114.202,0.5,54.7757
0.6138,279.829,0.53196,0,0,106.951,114.197,0.5,54.7774
0.6139,274.505,0.531929,0,0,107.024,114.193,0.5,54.7791
0.614,268.79,0.531899,0,0,107.105,114.187,0.5,54.7809
0.6141,262.693,0.531869,0,0,107.194,114.182,0.5,54.7828
0.6142,256.223,0.53184,0,0,107.291,114.177,0.5,54.7846
0.6143,249.389,0.531811,0,0,107.396,114.172,0.5,54.7865
0.6144,242.201,0.531782,0,0,107.507,114.166,0.5,54.7885
0.6145,234.668,0.531754,0,0,107.624,114.161,0.5,54.7904
0.6146,226.802,0.531727,0,0,107.747,114.155,0.5,54.7924
0.6147,218.613,0.5317,0,0,107.875,114.149,0.5,54.7945
0.6148,210.114,0.531674,0,0,108.008,114.143,0.5,54.7965
0.6149,201.317,0.531649,0,0,108.145,114.138,0.5,54.7986
0.615,192.233,0.531624,0,0,108.285,114.132,0.5,54.8007
0.6151,182.876,0.5316,0,0,108.429,114.126,0.5,54.8028
0.6152,173.259,0.531576,0,0,108.575,114.12,0.5,54.8049
0.6153,163.396,0.531554,0,0,108.723,114.114,0.5,54.8071
0.6154,153.301,0.531532,0,0,108.872,114.108,0.5,54.8092
0.6155,142.988,0.53151,0,0,109.022,114.101,0.5,54.8114
0.6156,132.471,0.53149,0,0,109.171,114.095,0.5,54.8136
0.6157,121.767,0.53147,0,0,109.321,114.089,0.5,54.8157
0.6158,110.889,0.531451,0,0,109.469,114.083,0.5,54.8179
0.6159,99.8542,0.531432,0,0,109.615,114.077,0.5,54.8201
0.616,88.6772,0.531414,0,0,109.759,114.071,0.5,54.8222
0.6161,77.3741,0.531397,0,0,109.9,114.065,0.5,54.8244
0.6162,65.9611,0.531381,0,0,110.037,114.059,0.5,54.8265
0.6163,54.4544,0.531365,0,0,110.17,114.053,0.5,54.8287
0.6164,42.8703,0.53135,0,0,110.298,114.047,0.5,54.8308
0.6165,31.2252,0.531335,0,0,110.42,114.041,0.5,54.8329
0.6166,19.5358,0.531321,0,0,110.537,114.035,0.5,54.8349
0.6167,7.81865,0.531307,0,0,110.647,114.029,0.5,54.837
0.6168,-3.90963,0.531294,0,0,110.749,114.023,0.5,54.839
0.6169,-15.6324,0.531282,0,0,110.844,114.018,0.5,54.841
0.617,-27.3329,0.53127,0,0,110.93,114.012,0.5,54.8429
0.6171,-38.9946,0.531258,0,0,111.007,114.007,0.5,54.8448
0.6172,-50.6008,0.531246,0,0,111.074,114.002,0.5,54.8467
0.6173,-62.1352,0.531235,0,0,111.132,113.996,0.5,54.8485
0.6174,-73.5812,0.531224,0,0,111.178,113.991,0.5,54.8503
0.6175,-84.9227,0.531214,0,0,111.214,113.987,0.5,54.8521
0.6176,-96.1435,0.531203,0,0,111.237,113.982,0.5,54.8537
0.6177,-107.228,0.531193,0,0,111.248,113.977,0.5,54.8554
0.6178,-118.16,0.531182,0,0,111.247,113.973,0.5,54.8569
0.6179,-128.923,0.531172,0,0,111.232,113.968,0.5,54.8584
0.618,-139.504,0.531161,0,0,111.203,113.964,0.5,54.8599
0.6181,-149.887,0.53115,0,0,111.161,113.961,0.5,54.8613
0.6182,-160.056,0.531139,0,0,111.103,113.957,0.5,54.8626
0.6183,-169.998,0.531128,0,0,111.031,113.953,0.5,54.8638
0.6184,-179.698,0.531116,0,0,110.943,113.95,0.5,54.865
0.6185,-189.144,0.531104,0,0,110.84,113.947,0.5,54.8661
0.6186,-198.32,0.531092,0,0,110.72,113.944,0.5,54.8671
0.6187,-207.214,0.531078,0,0,110.584,113.941,0.5,54.8681
0.6188,-215.814,0.531064,0,0,110.431,113.939,0.5,54.8689
0.6189,-224.108,0.53105,0,0,110.261,113.937,0.5,54.8697
0.619,-232.082,0.531034,0,0,110.074,113.935,0.5,54.8704
0.6191,-239.727,0.531018,0,0,109.869,113.933,0.5,54.871
0.6192,-247.032,0.531,0,0,109.646,113.932,0.5,54.8715
0.6193,-253.985,0.530982,0,0,109.405,113.93,0.5,54.8719
0.6194,-260.578,0.530962,0,1,109.146,113.929,0.5,54.8723
0.6195,-266.794,0.530941,0,1,108.884,113.928,0.5,54.8726
0.6196,-272.643,0.530919,0,1,108.634,113.927,0.5,54.873
0.6197,-278.098,0.530896,0,1,108.395,113.926,0.5,54.8735
0.6198,-283.159,0.530872,0,1,108.169,113.925,0.5,54.874
0.6199,-287.816,0.530847,0,1,107.955,113.923,0.5,54.8745
0.62,-292.065,0.530821,0,1,107.754,113.922,0.5,54.8751
0.6201,-295.899,0.530795,0,1,107.566,113.92,0.5,54.8757
0.6202,-299.313,0.530767,0,1,107.39,113.918,0.5,54.8764
0.6203,-302.301,0.530739,0,1,107.227,113.916,0.5,54.8771
0.6204,-304.859,0.53071,0,0,107.077,113.914,0.5,54.8779
0.6205,-306.985,0.53068,0,0,106.939,113.911,0.5,54.8787
0.6206,-308.674,0.53065,0,0,106.815,113.909,0.5,54.8796
0.6207,-309.924,0.53062,0,0,106.703,113.906,0.5,54.8805
0.6208,-310.734,0.530589,0,0,106.604,113.903,0.5,54.8815
0.6209,-311.102,0.530558,0,0,106.517,113.901,0.5,54.8825
0.621,-311.029,0.530526,0,0,106.443,113.898,0.5,54.8836
0.6211,-310.513,0.530494,0,0,106.381,113.894,0.5,54.8847
0.6212,-309.556,0.530462,0,0,106.332,113.891,0.5,54.8859
0.6213,-308.159,0.53043,0,0,106.294,113.888,0.5,54.8871
0.6214,-306.325,0.530398,0,0,106.268,113.884,0.5,54.8884
0.6215,-304.054,0.530366,0,0,106.254,113.88,0.5,54.8897
0.6216,-301.352,0.530333,0,0,106.251,113.876,0.5,54.891
0.6217,-298.222,0.530301,0,0,106.259,113.872,0.5,54.8925
0.6218,-294.668,0.530269,0,0,106.277,113.868,0.5,54.8939
0.6219,-290.695,0.530238,0,0,106.306,113.864,0.5,54.8954
0.622,-286.309,0.530206,0,0,106.345,113.86,0.5,54.897
0.6221,-281.516,0.530175,0,0,106.394,113.855,0.5,54.8986
0.6222,-276.323,0.530144,0,0,106.452,113.85,0.5,54.9002
0.6223,-270.738,0.530113,0,0,106.518,113.846,0.5,54.9019
0.6224,-264.767,0.530083,0,0,106.593,113.841,0.5,54.9036
0.6225,-258.421,0.530053,0,0,106.676,113.836,0.5,54.9054
0.6226,-251.707,0.530024,0,0,106.767,113.831,0.5,54.9072
0.6227,-244.636,0.529995,0,0,106.865,113.826,0.5,54.909
0.6228,-237.216,0.529967,0,0,106.969,113.82,0.5,54.9109
0.6229,-229.46,0.529939,0,0,107.079,113.815,0.5,54.9128
0.623,-221.378,0.529912,0,0,107.195,113.809,0.5,54.9147
0.6231,-212.981,0.529886,0,0,107.315,113.804,0.5,54.9166
0.6232,-204.282,0.52986,0,0,107.441,113.798,0.5,54.9186
0.6233,-195.292,0.529835,0,0,107.57,113.793,0.5,54.9206
0.6234,-186.024,0.52981,0,0,107.702,113.787,0.5,54.9226
0.6235,-176.493,0.529787,0,0,107.838,113.781,0.5,54.9246
0.6236,-166.71,0.529764,0,0,107.975,113.776,0.5,54.9267
0.6237,-156.691,0.529741,0,0,108.114,113.77,0.5,54.9287
0.6238,-146.449,0.52972,0,0,108.254,113.764,0.5,54.9308
0.6239,-135.999,0.529699,0,0,108.394,113.758,0.5,54.9328
0.624,-125.355,0.529678,0,0,108.535,113.752,0.5,54.9349
0.6241,-114.533,0.529659,0,0,108.674,113.746,0.5,54.937
0.6242,-103.549,0.52964,0,0,108.812,113.741,0.5,54.9391
0.6243,-92.4177,0.529622,0,0,108.948,113.735,0.5,54.9411
0.6244,-81.1548,0.529604,0,0,109.081,113.729,0.5,54.9432
0.6245,-69.7767,0.529588,0,0,109.211,113.723,0.5,54.9452
0.6246,-58.2994,0.529571,0,0,109.337,113.717,0.5,54.9473
0.6247,-46.7392,0.529556,0,0,109.458,113.712,0.5,54.9493
0.6248,-35.1127,0.529541,0,0,109.575,113.706,0.5,54.9513
0.6249,-23.4362,0.529527,0,0,109.685,113.7,0.5,54.9533
0.625,-11.7264,0.529513,0,0,109.789,113.695,0.5,54.9552
0.6251,5.3447e-007,0.5295,0,0,109.886,113.689,0.5,54.9572
0.6252,11.7264,0.529487,0,0,109.976,113.684,0.5,54.9591
0.6253,23.4362,0.529475,0,0,110.057,113.679,0.5,54.9609
0.6254,35.1127,0.529463,0,0,110.13,113.674,0.5,54.9628
0.6255,46.7392,0.529451,0,0,110.194,113.668,0.5,54.9645
0.6256,58.2994,0.52944,0,0,110.247,113.664,0.5,54.9663
0.6257,69.7767,0.529429,0,0,110.29,113.659,0.5,54.968
0.6258,81.1548,0.529418,0,0,110.322,113.654,0.5,54.9696
0.6259,92.4177,0.529407,0,0,110.343,113.65,0.5,54.9712
0.626,103.549,0.529397,0,0,110.352,113.645,0.5,54.9728
0.6261,114.533,0.529386,0,0,110.348,113.641,0.5,54.9743
0.6262,125.355,0.529376,0,0,110.331,113.637,0.5,54.9757
0.6263,135.999,0.529365,0,0,110.301,113.633,0.5,54.9771
0.6264,146.449,0.529354,0,0,110.257,113.629,0.5,54.9784
0.6265,156.691,0.529343,0,0,110.198,113.626,0.5,54.9796
0.6266,166.71,0.529332,0,0,110.125,113.622,0.5,54.9808
0.6267,176.493,0.529321,0,0,110.037,113.619,0.5,54.9819
0.6268,186.024,0.529309,0,0,109.933,113.616,0.5,54.9829
0.6269,195.292,0.529296,0,0,109.813,113.614,0.5,54.9839
0.627,204.282,0.529283,0,0,109.677,113.611,0.5,54.9848
0.6271,212.981,0.529269,0,0,109.524,113.609,0.5,54.9856
0.6272,221.378,0.529255,0,0,109.355,113.607,0.5,54.9863
0.6273,229.46,0.52924,0,0,109.168,113.605,0.5,54.9869
0.6274,237.216,0.529224,0,0,108.964,113.604,0.5,54.9874
0.6275,244.636,0.529207,0,0,108.742,113.602,0.5,54.9879
0.6276,251.707,0.529189,0,0,108.502,113.601,0.5,54.9882
0.6277,258.421,0.529169,1,0,108.245,113.601,0.5,54.9885
0.6278,264.764,0.529149,1,0,107.984,113.6,0.5,54.9888
0.6279,270.738,0.529127,1,0,107.735,113.599,0.5,54.9891
0.628,276.323,0.529105,1,0,107.498,113.598,0.5,54.9894
0.6281,281.516,0.529081,1,0,107.273,113.597,0.5,54.9898
0.6282,286.309,0.529056,1,0,107.06,113.596,0.5,54.9902
0.6283,290.695,0.529031,1,0,106.86,113.595,0.5,54.9906
0.6284,294.668,0.529004,1,0,106.673,113.593,0.5,54.9912
0.6285,298.222,0.528977,1,0,106.498,113.592,0.5,54.9917
0.6286,301.352,0.528949,1,0,106.336,113.59,0.5,54.9923
0.6287,304.054,0.52892,0,0,106.186,113.588,0.5,54.993
0.6288,306.325,0.528891,0,0,106.05,113.586,0.5,54.9937
0.6289,308.159,0.528861,0,0,105.927,113.584,0.5,54.9944
0.629,309.556,0.528831,0,0,105.816,113.582,0.5,54.9952
0.6291,310.513,0.5288,0,0,105.718,113.579,0.5,54.9961
0.6292,311.029,0.528769,0,0,105.632,113.577,0.5,54.997
0.6293,311.102,0.528737,0,0,105.559,113.574,0.5,54.998
0.6294,310.734,0.528706,0,0,105.499,113.571,0.5,54.999
0.6295,309.924,0.528674,0,0,105.45,113.568,0.5,55
0.6296,308.674,0.528642,0,0,105.414,113.565,0.5,55.0011
0.6297,306.985,0.528609,0,0,105.389,113.562,0.5,55.0023
0.6298,304.859,0.528577,0,0,105.376,113.558,0.5,55.0035
0.6299,302.301,0.528545,0,0,105.375,113.555,0.5,55.0048
0.63,299.313,0.528513,0,0,105.384,113.551,0.5,55.0061
0.6301,295.899,0.528481,0,0,105.405,113.547,0.5,55.0074
0.6302,292.065,0.528449,0,0,105.435,113.543,0.5,55.0088
0.6303,287.816,0.528417,0,0,105.476,113.539,0.5,55.0103
0.6304,283.159,0.528386,0,0,105.527,113.535,0.5,55.0117
0.6305,278.098,0.528355,0,0,105.587,113.531,0.5,55.0133
0.6306,272.643,0.528324,0,0,105.656,113.526,0.5,55.0148
0.6307,266.8,0.528294,0,0,105.733,113.522,0.5,55.0165
0.6308,260.578,0.528264,0,0,105.819,113.517,0.5,55.0181
0.6309,253.985,0.528235,0,0,105.912,113.512,0.5,55.0198
0.631,247.032,0.528206,0,0,106.013,113.507,0.5,55.0215
0.6311,239.727,0.528177,0,0,106.12,113.502,0.5,55.0233
0.6312,232.082,0.528149,0,0,106.233,113.497,0.5,55.025
0.6313,224.108,0.528122,0,0,106.352,113.492,0.5,55.0268
0.6314,215.814,0.528095,0,0,106.477,113.487,0.5,55.0287
0.6315,207.214,0.528069,0,0,106.605,113.482,0.5,55.0305
0.6316,198.32,0.528044,0,0,106.738,113.476,0.5,55.0324
0.6317,189.144,0.528019,0,0,106.875,113.471,0.5,55.0343
0.6318,179.698,0.527995,0,0,107.014,113.465,0.5,55.0362
0.6319,169.998,0.527972,0,0,107.156,113.46,0.5,55.0382
0.632,160.056,0.52795,0,0,107.3,113.454,0.5,55.0401
0.6321,149.887,0.527928,0,0,107.445,113.449,0.5,55.0421
0.6322,139.504,0.527906,0,0,107.59,113.443,0.5,55.0441
0.6323,128.923,0.527886,0,0,107.735,113.438,0.5,55.046
0.6324,118.16,0.527866,0,0,107.88,113.432,0.5,55.048
0.6325,107.228,0.527847,0,0,108.024,113.427,0.5,55.05
0.6326,96.1435,0.527829,0,0,108.165,113.421,0.5,55.052
0.6327,84.9227,0.527811,0,0,108.305,113.415,0.5,55.0539
0.6328,73.5812,0.527794,0,0,108.441,113.41,0.5,55.0559
0.6329,62.1352,0.527778,0,0,108.573,113.404,0.5,55.0578
0.633,50.6008,0.527762,0,0,108.701,113.399,0.5,55.0597
0.6331,38.9946,0.527747,0,0,108.824,113.394,0.5,55.0617
0.6332,27.3329,0.527733,0,0,108.941,113.388,0.5,55.0636
0.6333,15.6324,0.527719,0,0,109.053,113.383,0.5,55.0654
0.6334,3.90963,0.527705,0,0,109.157,113.378,0.5,55.0673
0.6335,-7.81865,0.527692,0,0,109.254,113.373,0.5,55.0691
0.6336,-19.5358,0.52768,0,0,109.343,113.367,0.5,55.0709
0.6337,-31.2252,0.527668,0,0,109.424,113.363,0.5,55.0726
0.6338,-42.8703,0.527656,0,0,109.495,113.358,0.5,55.0743
0.6339,-54.4544,0.527645,0,0,109.557,113.353,0.5,55.076
0.634,-65.9611,0.527634,0,0,109.609,113.348,0.5,55.0776
0.6341,-77.3741,0.527623,0,0,109.649,113.344,0.5,55.0792
0.6342,-88.6772,0.527612,0,0,109.679,113.34,0.5,55.0807
0.6343,-99.8542,0.527602,0,0,109.696,113.335,0.5,55.0822
0.6344,-110.889,0.527591,0,0,109.701,113.331,0.5,55.0836
0.6345,-121.767,0.527581,0,0,109.694,113.328,0.5,55.0849
0.6346,-132.471,0.527571,0,0,109.673,113.324,0.5,55.0862
0.6347,-142.988,0.52756,0,0,109.638,113.32,0.5,55.0875
0.6348,-153.301,0.527549,0,0,109.589,113.317,0.5,55.0886
0.6349,-163.396,0.527538,0,0,109.526,113.314,0.5,55.0897
0.635,-173.259,0.527527,0,0,109.447,113.311,0.5,55.0908
0.6351,-182.876,0.527515,0,0,109.353,113.308,0.5,55.0917
0.6352,-192.233,0.527503,0,0,109.243,113.306,0.5,55.0926
0.6353,-201.317,0.52749,0,0,109.117,113.304,0.5,55.0934
0.6354,-210.114,0.527477,0,0,108.975,113.301,0.5,55.0941
0.6355,-218.613,0.527463,0,0,108.815,113.3,0.5,55.0948
0.6356,-226.802,0.527448,0,0,108.639,113.298,0.5,55.0953
0.6357,-234.668,0.527432,0,0,108.445,113.297,0.5,55.0958
0.6358,-242.201,0.527416,0,0,108.234,113.296,0.5,55.0962
0.6359,-249.389,0.527398,0,0,108.005,113.295,0.5,55.0965
0.636,-256.223,0.527379,0,1,107.758,113.294,0.5,55.0967
0.6361,-262.747,0.527359,0,1,107.508,113.294,0.5,55.0969
0.6362,-268.79,0.527338,0,1,107.269,113.293,0.5,55.097
0.6363,-274.505,0.527316,0,1,107.042,113.293,0.5,55.0972
0.6364,-279.829,0.527293,0,1,106.827,113.292,0.5,55.0975
0.6365,-284.756,0.527269,0,1,106.624,113.291,0.5,55.0978
0.6366,-289.279,0.527243,0,1,106.434,113.29,0.5,55.0982
0.6367,-293.39,0.527217,0,1,106.256,113.289,0.5,55.0986
0.6368,-297.084,0.52719,0,1,106.09,113.288,0.5,55.099
0.6369,-300.356,0.527163,0,1,105.937,113.286,0.5,55.0995
0.637,-303.202,0.527134,0,0,105.797,113.285,0.5,55.1
0.6371,-305.616,0.527105,0,0,105.67,113.283,0.5,55.1006
0.6372,-307.596,0.527076,0,0,105.555,113.281,0.5,55.1013
0.6373,-309.139,0.527046,0,0,105.453,113.279,0.5,55.102
0.6374,-310.243,0.527015,0,0,105.363,113.277,0.5,55.1027
0.6375,-310.906,0.526984,0,0,105.286,113.275,0.5,55.1035
0.6376,-311.127,0.526953,0,0,105.222,113.273,0.5,55.1043
0.6377,-310.906,0.526921,0,0,105.17,113.27,0.5,55.1052
